cnv_feature,spearman_r,p_value,p_value_adj,cohens_d,significant_fdr
cnv_depth__IBNLCO_02005__IBNLCO_02005__gene__promoter,-0.16575061717123182,0.013618328051431601,,-0.32387244126754283,True
cnv_depth__IBNLCO_03513__IBNLCO_03513__gene__promoter,0.16574512810499195,0.01362147962081553,,0.3313720519804856,True
cnv_depth__IBNLCO_00138__hypothetical__CDS,0.16561386577052553,0.013697035256508614,,0.1605718429284974,True
cnv_depth__IBNLCO_01232__yccS__gene__promoter,-0.16560834196335955,0.013700222848187036,,-0.06858832156500869,True
cnv_depth__IBNLCO_03339__Curli__CDS__promoter,0.16560834196335955,0.013700222848187036,,0.19238752341393917,True
cnv_depth__IBNLCO_05659__IBNLCO_05659__gene__promoter,0.16560834196335955,0.013700222848187036,,0.3146761695220194,True
cnv_depth__IBNLCO_01134__tetR__gene__promoter,0.16546606675548725,0.013782549309889315,,0.3454833044980661,True
cnv_depth__IBNLCO_02507__Bifunctional__CDS__promoter,0.16546606675548725,0.013782549309889315,,0.3155183568562059,True
cnv_depth__IBNLCO_02391__Trehalose-6-phosphate__CDS__promoter,-0.16546606675548725,0.013782549309889315,,-0.3338317681271048,True
cnv_depth__IBNLCO_02449__trnN__gene__promoter,0.16546606675548725,0.013782549309889315,,0.29554191916128564,True
cnv_depth__IBNLCO_04238__hypothetical__CDS,-0.16546606675548725,0.013782549309889315,,-0.26613016319907046,True
cnv_depth__IBNLCO_01174__IBNLCO_01174__gene,-0.16546606675548725,0.013782549309889315,,-0.3440269418800936,True
cnv_depth__IBNLCO_04231__gntR__gene,-0.16546606675548725,0.013782549309889315,,-0.21562927510801796,True
cnv_depth__IBNLCO_01081__IBNLCO_01081__gene,0.16546606675548725,0.013782549309889315,,0.23912331132653192,True
cnv_depth__IBNLCO_01266__asnC__gene__promoter,0.16532379154761492,0.013865309316997546,,0.37183141287765475,True
cnv_depth__IBNLCO_04929__hypothetical__CDS,0.16532379154761492,0.013865309316997546,,0.2257923419043013,True
cnv_depth__IBNLCO_02824__IBNLCO_02824__gene__promoter,-0.16518151633974262,0.013948504755782699,,-0.251662849290827,True
cnv_depth__IBNLCO_01048__eamA__gene,-0.16518151633974262,0.013948504755782699,,-0.04188073668899383,True
cnv_depth__IBNLCO_05129__IBNLCO_05129__gene,-0.16518151633974262,0.013948504755782699,,-0.10652258441148388,True
cnv_depth__IBNLCO_04233__IBNLCO_04233__gene__promoter,0.16503924113187032,0.014032137518331943,,0.31847151835685344,True
cnv_depth__IBNLCO_01077__IBNLCO_01077__gene,-0.16475469071612572,0.014200722612177795,,-0.2185798399249402,True
cnv_depth__IBNLCO_01941__Threonine__CDS__promoter,-0.16475469071612572,0.014200722612177795,,-0.34261589695340083,True
cnv_depth__IBNLCO_01780__hypothetical__CDS,-0.16475469071612572,0.014200722612177795,,-0.30331027746763617,True
cnv_depth__IBNLCO_00941__IBNLCO_00941__gene__promoter,0.16475469071612572,0.014200722612177795,,0.23005425646396416,True
cnv_depth__IBNLCO_02618__IBNLCO_02618__gene__promoter,0.16461241550825342,0.014285678756767735,,0.3543189844383435,True
cnv_depth__IBNLCO_04032__IBNLCO_04032__gene,0.16461241550825342,0.014285678756767735,,0.2800161766403956,True
cnv_depth__IBNLCO_03862__IBNLCO_03862__gene__promoter,-0.16461241550825342,0.014285678756767735,,-0.24436482008887803,True
cnv_depth__IBNLCO_05812__Metalloprotease__CDS,0.16461241550825342,0.014285678756767735,,0.2610465451268189,True
cnv_depth__IBNLCO_00701__mnmH__gene,-0.16461241550825342,0.014285678756767735,,-0.3661570907969956,True
cnv_depth__IBNLCO_00279__IBNLCO_00279__gene__promoter,0.16447014030038112,0.014371079851716578,,0.34852535220977565,True
cnv_depth__IBNLCO_01314__ATP-dependent__CDS,-0.16447014030038112,0.014371079851716578,,-0.22994866433740702,True
cnv_depth__IBNLCO_04176__IBNLCO_04176__gene,-0.16447014030038112,0.014371079851716578,,-0.19993591467000515,True
cnv_depth__IBNLCO_03993__IBNLCO_03993__gene__promoter,0.16447014030038112,0.014371079851716578,,0.0911921137447384,True
cnv_depth__IBNLCO_05522__trnV__gene__promoter,0.16447014030038112,0.014371079851716578,,0.23122204395490198,True
cnv_depth__IBNLCO_03623__ImpA__CDS__promoter,0.16447014030038112,0.014371079851716578,,0.27971784368468716,True
cnv_depth__IBNLCO_03847__trnS__gene__promoter,0.16432786509250882,0.014456927818254866,,0.35402736460473655,True
cnv_depth__IBNLCO_02998__pilB__gene__promoter,0.16432786509250882,0.014456927818254866,,0.3518260078781488,True
cnv_depth__IBNLCO_05780__IBNLCO_05780__gene__promoter,0.16418558988463652,0.014543224583453827,,0.30302941540386386,True
cnv_depth__IBNLCO_02852__IBNLCO_02852__gene__promoter,-0.16418558988463652,0.014543224583453827,,-0.31590938387252276,True
cnv_depth__IBNLCO_01033__ATP-binding__CDS__promoter,-0.16418558988463652,0.014543224583453827,,-0.23953670260133908,True
cnv_depth__IBNLCO_05353__Aminoglycoside__CDS,-0.16418558988463652,0.014543224583453827,,-0.11538178650851992,True
cnv_depth__IBNLCO_03795__FAD/NAD(P)-binding__CDS,0.16404331467676422,0.014629972080229025,,0.26710269614112914,True
cnv_depth__IBNLCO_01540__IBNLCO_01540__gene__promoter,-0.1639010394688919,0.014717172247344135,,-0.32790409137373333,True
cnv_depth__IBNLCO_03614__Hcp1__CDS__promoter,0.1639010394688919,0.014717172247344135,,0.3223976173940582,True
cnv_depth__IBNLCO_05758__IBNLCO_05758__gene__promoter,-0.1639010394688919,0.014717172247344135,,-0.2772620215780979,True
cnv_depth__IBNLCO_03290__Aspartyl-tRNA(Asn)__CDS,0.16375876426101962,0.014804827029414444,,0.37558113439207597,True
cnv_depth__IBNLCO_02864__hypothetical__CDS__promoter,0.16375876426101962,0.014804827029414444,,0.25343370629152534,True
cnv_depth__IBNLCO_00152__IBNLCO_00152__gene,0.16367533039819634,0.014856442312337062,,0.2248936777088651,True
cnv_depth__IBNLCO_05136__IBNLCO_05136__gene__promoter,-0.16361648905314732,0.014892938376910537,,-0.3323438398052118,True
cnv_depth__IBNLCO_04834__IBNLCO_04834__gene__promoter,-0.16361648905314732,0.014892938376910537,,-0.2973786344279555,True
cnv_depth__IBNLCO_02190__IBNLCO_02190__gene__promoter,-0.16361648905314732,0.014892938376910537,,-0.3081479094971229,True
cnv_depth__IBNLCO_05399__Transcriptional__CDS__promoter,0.16361648905314732,0.014892938376910537,,0.2541985535385017,True
cnv_depth__IBNLCO_00461__IBNLCO_00461__gene__promoter,0.16347421384527502,0.014981508246161507,,0.21158389820347426,True
cnv_depth__IBNLCO_01399__IBNLCO_01399__gene,-0.16347421384527502,0.014981508246161507,,-0.3509667720279492,True
cnv_depth__IBNLCO_01286__IBNLCO_01286__gene__promoter,0.16347421384527502,0.014981508246161507,,0.31411705296769327,True
cnv_depth__IBNLCO_01975__hypothetical__CDS,-0.16347421384527502,0.014981508246161507,,-0.24789655445811581,True
cnv_depth__IBNLCO_04276__Diguanylate__CDS__promoter,0.16347421384527502,0.014981508246161507,,0.3392894932762772,True
cnv_depth__IBNLCO_04343__DSBA-like__CDS__promoter,-0.1633319386374027,0.015070538599358526,,-0.28264378560052905,True
cnv_depth__IBNLCO_01055__hypothetical__CDS__promoter,-0.1633319386374027,0.015070538599358526,,-0.35536524579139306,True
cnv_depth__IBNLCO_05417__alcohol__CDS,0.1633319386374027,0.015070538599358526,,0.21607422574591073,True
cnv_depth__IBNLCO_02365__IBNLCO_02365__gene__promoter,-0.1633319386374027,0.015070538599358526,,-0.17585665757331145,True
cnv_depth__IBNLCO_00143__IBNLCO_00143__gene,0.16320263712780028,0.015151851579168329,,0.17267147985161788,True
cnv_depth__IBNLCO_05810__aaaT__gene__promoter,-0.16318966342953042,0.015160031404557881,,-0.22770651935871988,True
cnv_depth__IBNLCO_04693__IBNLCO_04693__gene,-0.16318966342953042,0.015160031404557881,,-0.11889030678788784,True
cnv_depth__IBNLCO_02167__PNPLA__CDS,-0.16311857116301348,0.015204923177558328,,-0.15160501348551855,True
cnv_depth__IBNLCO_05271__hypothetical__CDS__promoter,0.1629051130137858,0.015340412272534246,,0.3186159127792667,True
cnv_depth__IBNLCO_05369__histidine__CDS__promoter,-0.1629051130137858,0.015340412272534246,,-0.13585365558927961,True
cnv_depth__IBNLCO_05461__Thymidine__CDS,0.1629051130137858,0.015340412272534246,,0.21829567066905237,True
cnv_depth__IBNLCO_02006__D-amino-acid__CDS__promoter,-0.1627628378059135,0.015431304300778135,,-0.32182734911894084,True
cnv_depth__IBNLCO_05779__hypothetical__CDS,0.1627628378059135,0.015431304300778135,,0.3245849962008152,True
cnv_depth__IBNLCO_03807__ABC__CDS__promoter,-0.1626205625980412,0.015522666711964088,,-0.2758613089122881,True
cnv_depth__IBNLCO_02112__IBNLCO_02112__gene__promoter,-0.1626205625980412,0.015522666711964088,,-0.32688946882945913,True
cnv_depth__IBNLCO_01950__IBNLCO_01950__gene__promoter,-0.1626205625980412,0.015522666711964088,,-0.2912714618917913,True
cnv_depth__IBNLCO_05011__bicA__gene__promoter,0.1626205625980412,0.015522666711964088,,0.26441631779418767,True
cnv_depth__IBNLCO_01165__NADH-quinone__CDS__promoter,-0.1626205625980412,0.015522666711964088,,-0.22356413752527837,True
cnv_depth__IBNLCO_00147__Gp5/Type__CDS,0.162487151232517,0.015608766297628859,,0.1721296009202195,True
cnv_depth__IBNLCO_00124__Toprim__CDS,0.162480816378498,0.015612864974802904,,0.046507665420638056,True
cnv_depth__IBNLCO_03769__IBNLCO_03769__gene,-0.16247828739016892,0.015614501503520352,,0.07415095656640516,True
cnv_depth__IBNLCO_03366__IBNLCO_03366__gene__promoter,0.16247828739016892,0.015614501503520352,,0.3013785197671074,True
cnv_depth__IBNLCO_05450__atpR__gene__promoter,-0.16247828739016892,0.015614501503520352,,-0.2821225933996056,True
cnv_depth__IBNLCO_00900__4-hydroxy-3-methylbut-2-enyl__CDS__promoter,0.1623360121822966,0.015706810678758107,,0.320070686905618,True
cnv_depth__IBNLCO_03370__Ethanolamine__CDS__promoter,0.16219373697442427,0.01579959624687393,,0.35099936853289215,True
cnv_depth__IBNLCO_03767__IBNLCO_03767__gene,0.16219373697442427,0.01579959624687393,,0.3188618367290748,True
cnv_depth__IBNLCO_04031__IBNLCO_04031__gene__promoter,0.16219373697442427,0.01579959624687393,,0.12247208867472269,True
cnv_depth__IBNLCO_02844__IBNLCO_02844__gene__promoter,-0.16219373697442427,0.01579959624687393,,-0.35181667223070856,True
cnv_depth__IBNLCO_01231__Uncharacterized__CDS,-0.16219373697442427,0.01579959624687393,,-0.1484118194567668,True
cnv_depth__IBNLCO_05427__Chemotaxis__CDS__promoter,0.16219373697442427,0.01579959624687393,,0.3042763188826411,True
cnv_depth__IBNLCO_03569__Pyruvate__CDS__promoter,0.16205146176655197,0.01589286022295254,,0.29279407359508264,True
cnv_depth__IBNLCO_00705__IBNLCO_00705__gene__promoter,-0.16205146176655197,0.01589286022295254,,-0.28524057586376766,True
cnv_depth__IBNLCO_01731__Major__CDS__promoter,-0.16205146176655197,0.01589286022295254,,-0.22442753664491397,True
cnv_depth__IBNLCO_04143__IBNLCO_04143__gene,-0.16190918655867967,0.015986604627969105,,-0.3465870622797121,True
cnv_depth__IBNLCO_05307__Linear__CDS,0.16190918655867967,0.015986604627969105,,0.31790052594091667,True
cnv_depth__IBNLCO_01163__NADH-quinone__CDS__promoter,0.16190918655867967,0.015986604627969105,,0.3182532385682835,True
cnv_depth__IBNLCO_01993__IBNLCO_01993__gene__promoter,-0.16176691135080737,0.0160808314887917,,-0.3873360840636071,True
cnv_depth__IBNLCO_05462__Beta-lactoglobulin__CDS,0.16162463614293507,0.016175542838183454,,0.21611068108739337,True
cnv_depth__IBNLCO_00373__Acetyl-CoA__CDS__promoter,0.16162463614293507,0.016175542838183454,,0.33978646061548484,True
cnv_depth__IBNLCO_05458__IBNLCO_05458__gene__promoter,0.16148236093506274,0.016270740714804853,,0.28000991718155704,True
cnv_depth__IBNLCO_05371__cheR__gene,0.16148236093506274,0.016270740714804853,,0.2829965434740778,True
cnv_depth__IBNLCO_01804__IBNLCO_01804__gene__promoter,-0.16148236093506274,0.016270740714804853,,0.0511513451910341,True
cnv_depth__IBNLCO_00785__DegQ__CDS,0.16148236093506274,0.016270740714804853,,0.39371097113151166,True
cnv_depth__IBNLCO_01587__Mop__CDS,-0.16134008572719047,0.016366427163215527,,-0.3336100191865299,True
cnv_depth__IBNLCO_02823__Corrinoid__CDS__promoter,-0.16134008572719047,0.016366427163215527,,-0.2142368514141424,True
cnv_depth__IBNLCO_02000__msrB__gene,-0.16134008572719047,0.016366427163215527,,-0.4006689176033761,True
cnv_depth__IBNLCO_02349__ABC__CDS__promoter,-0.16119781051931817,0.01646260423387664,,-0.2669991201599027,True
cnv_depth__IBNLCO_01156__IBNLCO_01156__gene__promoter,-0.16119781051931817,0.01646260423387664,,-0.28189927111112567,True
cnv_depth__IBNLCO_01111__mabA__gene__promoter,-0.16105553531144587,0.016559273983152382,,-0.3412500488443642,True
cnv_depth__IBNLCO_04480__ABC__CDS,-0.16091326010357354,0.01665643847331202,,-0.15997117828228904,True
cnv_depth__IBNLCO_03923__DUF3138__CDS,0.16077098489570127,0.016754099772531353,,0.25174906650743467,True
cnv_depth__IBNLCO_03102__tssG__gene__promoter,0.16077098489570127,0.016754099772531353,,0.2947467607023439,True
cnv_depth__IBNLCO_00921__HTH__CDS,0.16048643447995664,0.016950921100395366,,0.3108391156957175,True
cnv_depth__IBNLCO_02210__Cysteine--tRNA__CDS__promoter,0.16048643447995664,0.016950921100395366,,0.18130502652602784,True
cnv_depth__IBNLCO_04553__IBNLCO_04553__gene,-0.16048643447995664,0.016950921100395366,,-0.22985347928304894,True
cnv_depth__IBNLCO_05206__sdhE__gene__promoter,0.16048643447995664,0.016950921100395366,,0.23108797423113273,True
cnv_depth__IBNLCO_01163__IBNLCO_01163__gene,0.16034415927208434,0.017050085294938778,,0.17493488380455888,True
cnv_depth__IBNLCO_01177__MaoC-like__CDS,-0.16034415927208434,0.017050085294938778,,-0.25925449129874933,True
cnv_depth__IBNLCO_02671__Aspartate__CDS__promoter,-0.16034415927208434,0.017050085294938778,,-0.34027917593691936,True
cnv_depth__IBNLCO_05250__DNA__CDS__promoter,-0.16034415927208434,0.017050085294938778,,-0.2916982226684155,True
cnv_depth__IBNLCO_05280__Molybdate__CDS__promoter,0.16034415927208434,0.017050085294938778,,0.32204608368559084,True
cnv_depth__IBNLCO_00888__IBNLCO_00888__gene,-0.16020188406421204,0.01714975463034223,,-0.3490958075093925,True
cnv_depth__IBNLCO_01283__Malonate__CDS,-0.16020188406421204,0.01714975463034223,,-0.017761165888966403,True
cnv_depth__IBNLCO_02426__Beta-ketoacyl-[acyl-carrier-protein]__CDS__promoter,-0.16020188406421204,0.01714975463034223,,-0.23303458914373193,True
cnv_depth__IBNLCO_00136__Phage__CDS,0.16016101978438801,0.01717847532773031,,0.1430793185849068,True
cnv_depth__IBNLCO_00168__IBNLCO_00168__gene,0.1601534254245366,0.017183817496896066,,0.27664263645666126,True
cnv_depth__IBNLCO_04381__bpsR__gene,-0.16005960885633977,0.017249931204336613,,-0.30308871257103204,True
cnv_depth__IBNLCO_02317__puuA__gene,-0.16005960885633977,0.017249931204336613,,-0.33955372641591164,True
cnv_depth__IBNLCO_03879__IBNLCO_03879__gene__promoter,-0.16005960885633977,0.017249931204336613,,-0.23349213369073807,True
cnv_depth__IBNLCO_02123__IBNLCO_02123__gene__promoter,0.15991733364846744,0.017350617120567652,,0.16074524764964696,True
cnv_depth__IBNLCO_04418__IBNLCO_04418__gene__promoter,-0.15991733364846744,0.017350617120567652,,-0.3076521435088014,True
cnv_depth__IBNLCO_03568__IBNLCO_03568__gene__promoter,0.15991733364846744,0.017350617120567652,,0.2103270350672394,True
cnv_depth__IBNLCO_05783__IBNLCO_05783__gene__promoter,0.15977505844059514,0.01745181448859675,,0.2844328468494695,True
cnv_depth__IBNLCO_05096__IBNLCO_05096__gene,-0.15977505844059514,0.01745181448859675,,-0.21381369196633218,True
cnv_depth__IBNLCO_01247__hypothetical__CDS__promoter,-0.15977505844059514,0.01745181448859675,,-0.33724841365768055,True
cnv_depth__IBNLCO_00167__IBNLCO_00167__gene,0.15967406889874813,0.017523957752936373,,0.263944919198685,True
cnv_depth__IBNLCO_05023__bsaO__gene,-0.15963278323272284,0.017553525423901883,,-0.2762249090380428,True
cnv_depth__IBNLCO_01848__HlyD__CDS__promoter,-0.15963278323272284,0.017553525423901883,,-0.3837636432755147,True
cnv_depth__IBNLCO_05355__HTH__CDS__promoter,-0.15963278323272284,0.017553525423901883,,-0.24779077053371185,True
cnv_depth__IBNLCO_01016__DUF5594__CDS,0.15949050802485054,0.0176557520478784,,0.29774613738198646,True
cnv_depth__IBNLCO_02804__IBNLCO_02804__gene,0.15949050802485054,0.0176557520478784,,0.2104741661635845,True
cnv_depth__IBNLCO_03594__IBNLCO_03594__gene,0.15949050802485054,0.0176557520478784,,0.16237854253948625,True
cnv_depth__IBNLCO_05655__IBNLCO_05655__gene,0.15949050802485054,0.0176557520478784,,0.3006061331165454,True
cnv_depth__IBNLCO_05348__IBNLCO_05348__gene,-0.15949050802485054,0.0176557520478784,,-0.23208071787808088,True
cnv_depth__IBNLCO_04011__Electron__CDS,-0.15949050802485054,0.0176557520478784,,-0.19216086331168827,True
cnv_depth__IBNLCO_01176__IBNLCO_01176__gene__promoter,-0.15949050802485054,0.0176557520478784,,-0.19049913631549878,True
cnv_depth__IBNLCO_03004__8-oxo-dGTP__CDS,0.15949050802485054,0.0176557520478784,,0.258878735727106,True
cnv_depth__IBNLCO_05646__IBNLCO_05646__gene__promoter,0.15934823281697824,0.017758496487839778,,0.1881052853491467,True
cnv_depth__IBNLCO_03037__IBNLCO_03037__gene,0.15934823281697824,0.017758496487839778,,0.3041207887589245,True
cnv_depth__IBNLCO_02916__Adenylosuccinate__CDS__promoter,0.15934823281697824,0.017758496487839778,,0.383094133639492,True
cnv_depth__IBNLCO_05086__twitching__CDS,0.15934823281697824,0.017758496487839778,,0.24311162010527307,True
cnv_depth__IBNLCO_04436__Enterochelin__CDS__promoter,-0.15934823281697824,0.017758496487839778,,-0.0661925132063443,True
cnv_depth__IBNLCO_01167__NADH-quinone__CDS,0.15934823281697824,0.017758496487839778,,0.23637243723814066,True
cnv_depth__IBNLCO_03579__IBNLCO_03579__gene,0.15920595760910594,0.01786176087701811,,0.2838705565444452,True
cnv_depth__IBNLCO_04755__gnl|Bakta|IBNLCO_04755__CDS,0.15920595760910594,0.01786176087701811,,0.2033467030203736,True
cnv_depth__IBNLCO_01028__Translation__CDS,0.15906368240123364,0.017965547354564716,,0.24560559655193245,True
cnv_depth__IBNLCO_04561__IBNLCO_04561__gene__promoter,-0.15906368240123364,0.017965547354564716,,-0.29447340388890547,True
cnv_depth__IBNLCO_02890__Anhydro-N-acetylmuramic__CDS,0.15906368240123364,0.017965547354564716,,0.3329585103965151,True
cnv_depth__IBNLCO_01914__RNA__CDS,-0.15892140719336134,0.018069858065550382,,-0.26712080544578254,True
cnv_depth__IBNLCO_04161__IBNLCO_04161__gene__promoter,-0.15892140719336134,0.018069858065550382,,-0.256662673955512,True
cnv_depth__IBNLCO_02368__IBNLCO_02368__gene__promoter,0.15892140719336134,0.018069858065550382,,0.3644329701267122,True
cnv_depth__IBNLCO_02038__IBNLCO_02038__gene,0.15892140719336134,0.018069858065550382,,0.11549896208618654,True
cnv_depth__IBNLCO_03956__IBNLCO_03956__gene,-0.15892140719336134,0.018069858065550382,,-0.2764256365659856,True
cnv_depth__IBNLCO_04455__IBNLCO_04455__gene__promoter,0.15892140719336134,0.018069858065550382,,0.2581342755316712,True
cnv_depth__IBNLCO_01923__IBNLCO_01923__gene,-0.15892140719336134,0.018069858065550382,,-0.26195270830493644,True
cnv_depth__IBNLCO_02307__IBNLCO_02307__gene,0.15881358055248151,0.018149262932984765,,0.3418432567308161,True
cnv_depth__IBNLCO_03021__UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2%2C6-di__CDS__promoter,0.15877913198548904,0.018174695160965742,,0.3650085369530994,True
cnv_depth__IBNLCO_05159__IBNLCO_05159__gene__promoter,0.15877913198548904,0.018174695160965742,,0.12936806202094994,True
cnv_depth__IBNLCO_00140__Phage__CDS,0.15875161976504779,0.018195028769432495,,0.1737369551582568,True
cnv_depth__IBNLCO_03172__pilP__gene,0.15863685677761674,0.0182800607977215,,0.30649770554728467,True
