,feature_name,importance
1578,cnv_depth__IBNLCO_01308__IBNLCO_01308__gene__promoter,0.0
1577,cnv_depth__IBNLCO_01307__Carbamoyl__CDS,0.0
1576,cnv_depth__IBNLCO_01307__IBNLCO_01307__gene__promoter,0.0
1575,cnv_depth__IBNLCO_01306__Transcriptional__CDS,0.0
1589,cnv_depth__IBNLCO_01316__IBNLCO_01316__gene__promoter,0.0
1518,cnv_depth__IBNLCO_01268__IBNLCO_01268__gene__promoter,0.0
1517,cnv_depth__IBNLCO_01268__gnl|Bakta|IBNLCO_01268__CDS,0.0
1516,cnv_depth__IBNLCO_01267__Glutamine--fructose-6-phosphate__CDS,0.0
1515,cnv_depth__IBNLCO_01266__asnC__gene__promoter,0.0
1514,cnv_depth__IBNLCO_01267__IBNLCO_01267__gene__promoter,0.0
1513,cnv_depth__IBNLCO_01265__Transcriptional__CDS,0.0
1512,cnv_depth__IBNLCO_01264__IBNLCO_01264__gene__promoter,0.0
1511,cnv_depth__IBNLCO_01265__gntR__gene__promoter,0.0
1510,cnv_depth__IBNLCO_01264__Transcriptional__CDS,0.0
1509,cnv_depth__IBNLCO_01263__IBNLCO_01263__gene__promoter,0.0
1508,cnv_depth__IBNLCO_01262__DUF1326__CDS,0.0
1507,cnv_depth__IBNLCO_01262__IBNLCO_01262__gene__promoter,0.0
1506,cnv_depth__IBNLCO_01261__IBNLCO_01261__gene__promoter,0.0
1547,cnv_depth__IBNLCO_01289__Biotin-independent__CDS,0.0
1504,cnv_depth__IBNLCO_01260__IBNLCO_01260__gene__promoter,0.0
1503,cnv_depth__IBNLCO_01260__Transmembrane__CDS,0.0
1502,cnv_depth__IBNLCO_01259__IBNLCO_01259__gene__promoter,0.0
1501,cnv_depth__IBNLCO_01259__Sugar__CDS,0.0
1500,cnv_depth__IBNLCO_01258__LacI__CDS,0.0
1499,cnv_depth__IBNLCO_01257__IBNLCO_01257__gene__promoter,0.0
1498,cnv_depth__IBNLCO_01257__Putative__CDS,0.0
1497,cnv_depth__IBNLCO_01256__ABC__CDS,0.0
1496,cnv_depth__IBNLCO_01255__IBNLCO_01255__gene__promoter,0.0
1495,cnv_depth__IBNLCO_01253__Spermidine/putrescine__CDS,0.0
1494,cnv_depth__IBNLCO_01252__IBNLCO_01252__gene__promoter,0.0
1493,cnv_depth__IBNLCO_01252__Calcineurin-like__CDS,0.0
1492,cnv_depth__IBNLCO_01251__Histidine__CDS,0.0
1505,cnv_depth__IBNLCO_01261__diguanylate__CDS,0.0
1546,cnv_depth__IBNLCO_01288__Putative__CDS,0.0
1545,cnv_depth__IBNLCO_01288__IBNLCO_01288__gene__promoter,0.0
1544,cnv_depth__IBNLCO_01287__Malonate__CDS,0.0
1543,cnv_depth__IBNLCO_01287__IBNLCO_01287__gene__promoter,0.0
1542,cnv_depth__IBNLCO_01286__Malonate__CDS,0.0
1541,cnv_depth__IBNLCO_01286__IBNLCO_01286__gene__promoter,0.0
1540,cnv_depth__IBNLCO_01285__IBNLCO_01285__gene__promoter,0.0
1539,cnv_depth__IBNLCO_01284__hypothetical__CDS,0.0
1538,cnv_depth__IBNLCO_01282__HTH-type__CDS,0.0
1537,cnv_depth__IBNLCO_01281__L-gulonate__CDS,0.0
1536,cnv_depth__IBNLCO_01281__IBNLCO_01281__gene__promoter,0.0
1535,cnv_depth__IBNLCO_01280__Phosphoenolpyruvate__CDS,0.0
1534,cnv_depth__IBNLCO_01279__hypothetical__CDS,0.0
1519,cnv_depth__IBNLCO_01269__DUF2239__CDS,0.0
1532,cnv_depth__IBNLCO_01277__SHSP__CDS,0.0
1531,cnv_depth__IBNLCO_01276__gntR__gene__promoter,0.0
1530,cnv_depth__IBNLCO_01276__GntR__CDS,0.0
1529,cnv_depth__IBNLCO_01275__hypothetical__CDS,0.0
1528,cnv_depth__IBNLCO_01274__IBNLCO_01274__gene__promoter,0.0
1527,cnv_depth__IBNLCO_01273__IBNLCO_01273__gene__promoter,0.0
1526,cnv_depth__IBNLCO_01274__Nitrite/sulfite__CDS,0.0
1525,cnv_depth__IBNLCO_01273__DUF934__CDS,0.0
1524,cnv_depth__IBNLCO_01271__Enoyl-[acyl-carrier-protein]__CDS,0.0
1523,cnv_depth__IBNLCO_01271__fabL__gene__promoter,0.0
1522,cnv_depth__IBNLCO_01270__lysR__gene__promoter,0.0
1521,cnv_depth__IBNLCO_01270__LysR__CDS,0.0
1520,cnv_depth__IBNLCO_01269__IBNLCO_01269__gene__promoter,0.0
1533,cnv_depth__IBNLCO_01277__IBNLCO_01277__gene__promoter,0.0
324,cnv_depth__IBNLCO_00228__flagellar__CDS__promoter,0.0
323,cnv_depth__IBNLCO_00227__flagellar__CDS,0.0
322,cnv_depth__IBNLCO_00227__fliE__gene__promoter,0.0
321,cnv_depth__IBNLCO_00226__flagellar__CDS__promoter,0.0
320,cnv_depth__IBNLCO_00225__fliG__gene__promoter,0.0
319,cnv_depth__IBNLCO_00226__fliF__gene,0.0
318,cnv_depth__IBNLCO_00224__fliH__gene__promoter,0.0
317,cnv_depth__IBNLCO_00225__flagellar__CDS,0.0
316,cnv_depth__IBNLCO_00223__fliI__gene,0.0
315,cnv_depth__IBNLCO_00222__flagellar__CDS__promoter,0.0
314,cnv_depth__IBNLCO_00221__flagellar__CDS,0.0
313,cnv_depth__IBNLCO_00220__Alcohol__CDS,0.0
924,cnv_depth__IBNLCO_00681__deoR__gene__promoter,0.0
311,cnv_depth__IBNLCO_00219__Acyl-CoA__CDS__promoter,0.0
310,cnv_depth__IBNLCO_00219__Acyl-CoA__CDS,0.0
309,cnv_depth__IBNLCO_00218__IBNLCO_00218__gene__promoter,0.0
308,cnv_depth__IBNLCO_00218__Aldehyde__CDS,0.0
307,cnv_depth__IBNLCO_00217__hypothetical__CDS__promoter,0.0
306,cnv_depth__IBNLCO_00217__hypothetical__CDS,0.0
305,cnv_depth__IBNLCO_00216__Stress__CDS,0.0
304,cnv_depth__IBNLCO_00215__IBNLCO_00215__gene,0.0
303,cnv_depth__IBNLCO_00215__IBNLCO_00215__gene__promoter,0.0
302,cnv_depth__IBNLCO_00214__IBNLCO_00214__gene__promoter,0.0
301,cnv_depth__IBNLCO_00214__Major__CDS,0.0
300,cnv_depth__IBNLCO_00213__eamA__gene,0.0
299,cnv_depth__IBNLCO_00212__IBNLCO_00212__gene__promoter,0.0
312,cnv_depth__IBNLCO_00220__Alcohol__CDS__promoter,0.0
353,cnv_depth__IBNLCO_00245__IBNLCO_00245__gene__promoter,0.0
352,cnv_depth__IBNLCO_00244__Proline/betaine__CDS,0.0
350,cnv_depth__IBNLCO_00243__IBNLCO_00243__gene,0.0
349,cnv_depth__IBNLCO_00243__hypothetical__CDS__promoter,0.0
348,cnv_depth__IBNLCO_00242__lhgO__gene,0.0
347,cnv_depth__IBNLCO_00242__L-2-hydroxyglutarate__CDS__promoter,0.0
346,cnv_depth__IBNLCO_00241__IBNLCO_00241__gene,0.0
345,cnv_depth__IBNLCO_00241__Lon__CDS__promoter,0.0
344,cnv_depth__IBNLCO_00240__gnl|Bakta|IBNLCO_00240__CDS__promoter,0.0
343,cnv_depth__IBNLCO_00238__IBNLCO_00238__gene,0.0
342,cnv_depth__IBNLCO_00237__ferredoxin--NADP(+)__CDS__promoter,0.0
341,cnv_depth__IBNLCO_00237__IBNLCO_00237__gene,0.0
340,cnv_depth__IBNLCO_00236__histidine__CDS__promoter,0.0
325,cnv_depth__IBNLCO_00228__flagellar__CDS,0.0
338,cnv_depth__IBNLCO_00236__IBNLCO_00236__gene,0.0
337,cnv_depth__IBNLCO_00235__rqpR__gene,0.0
336,cnv_depth__IBNLCO_00234__bcaP__gene__promoter,0.0
335,cnv_depth__IBNLCO_00234__bcaP__gene,0.0
334,cnv_depth__IBNLCO_00233__Putative__CDS__promoter,0.0
333,cnv_depth__IBNLCO_00232__IBNLCO_00232__gene,0.0
332,cnv_depth__IBNLCO_00232__PepSY-associated__CDS__promoter,0.0
331,cnv_depth__IBNLCO_00231__flhB__gene,0.0
330,cnv_depth__IBNLCO_00231__Flagellar__CDS__promoter,0.0
329,cnv_depth__IBNLCO_00230__IBNLCO_00230__gene,0.0
328,cnv_depth__IBNLCO_00230__hypothetical__CDS__promoter,0.0
327,cnv_depth__IBNLCO_00229__Flagellar__CDS,0.0
326,cnv_depth__IBNLCO_00229__fliT__gene__promoter,0.0
339,cnv_depth__IBNLCO_00235__response__CDS__promoter,0.0
269,cnv_depth__IBNLCO_00195__hypothetical__CDS,0.0
268,cnv_depth__IBNLCO_00195__IBNLCO_00195__gene__promoter,0.0
267,cnv_depth__IBNLCO_00194__IBNLCO_00194__gene__promoter,0.0
266,cnv_depth__IBNLCO_00193__HAD__CDS__promoter,0.0
265,cnv_depth__IBNLCO_00194__Acetylglutamate__CDS,0.0
264,cnv_depth__IBNLCO_00192__slmA__gene__promoter,0.0
263,cnv_depth__IBNLCO_00193__HAD__CDS,0.0
262,cnv_depth__IBNLCO_00192__slmA__gene,0.0
261,cnv_depth__IBNLCO_00191__Homoserine__CDS__promoter,0.0
260,cnv_depth__IBNLCO_00190__Demethylrebeccamycin-D-glucose__CDS__promoter,0.0
259,cnv_depth__IBNLCO_00191__IBNLCO_00191__gene,0.0
258,cnv_depth__IBNLCO_00190__IBNLCO_00190__gene,0.0
257,cnv_depth__IBNLCO_00189__AmpG__CDS__promoter,0.0
298,cnv_depth__IBNLCO_00212__IBNLCO_00212__gene,0.0
255,cnv_depth__IBNLCO_00189__ampG__gene,0.0
254,cnv_depth__IBNLCO_00188__IBNLCO_00188__gene,0.0
253,cnv_depth__IBNLCO_00187__yqhC__gene,0.0
252,cnv_depth__IBNLCO_00186__IBNLCO_00186__gene__promoter,0.0
251,cnv_depth__IBNLCO_00186__IBNLCO_00186__gene,0.0
250,cnv_depth__IBNLCO_00185__IBNLCO_00185__gene,0.0
249,cnv_depth__IBNLCO_00185__Exodeoxyribonuclease__CDS__promoter,0.0
248,cnv_depth__IBNLCO_00184__IBNLCO_00184__gene,0.0
247,cnv_depth__IBNLCO_00184__Polyphosphate__CDS__promoter,0.0
246,cnv_depth__IBNLCO_00183__IBNLCO_00183__gene,0.0
245,cnv_depth__IBNLCO_00183__IBNLCO_00183__gene__promoter,0.0
244,cnv_depth__IBNLCO_00182__Glutamyl-tRNA(Gln)__CDS,0.0
243,cnv_depth__IBNLCO_00181__Aspartyl/glutamyl-tRNA(Asn/Gln)__CDS,0.0
256,cnv_depth__IBNLCO_00188__hypothetical__CDS__promoter,0.0
297,cnv_depth__IBNLCO_00211__IBNLCO_00211__gene,0.0
296,cnv_depth__IBNLCO_00210__IBNLCO_00210__gene__promoter,0.0
295,cnv_depth__IBNLCO_00210__IBNLCO_00210__gene,0.0
294,cnv_depth__IBNLCO_00209__IBNLCO_00209__gene,0.0
293,cnv_depth__IBNLCO_00207__IBNLCO_00207__gene,0.0
292,cnv_depth__IBNLCO_00207__IBNLCO_00207__gene__promoter,0.0
291,cnv_depth__IBNLCO_00206__IBNLCO_00206__gene__promoter,0.0
290,cnv_depth__IBNLCO_00206__IBNLCO_00206__gene,0.0
289,cnv_depth__IBNLCO_00205__IBNLCO_00205__gene__promoter,0.0
288,cnv_depth__IBNLCO_00205__IBNLCO_00205__gene,0.0
287,cnv_depth__IBNLCO_00204__3'%2C5'-cyclic-nucleotide__CDS__promoter,0.0
286,cnv_depth__IBNLCO_00204__3'%2C5'-cyclic-nucleotide__CDS,0.0
285,cnv_depth__IBNLCO_00203__Tyrosine__CDS__promoter,0.0
270,cnv_depth__IBNLCO_00196__histidine__CDS__promoter,0.0
283,cnv_depth__IBNLCO_00202__IBNLCO_00202__gene__promoter,0.0
282,cnv_depth__IBNLCO_00202__PUA__CDS,0.0
281,cnv_depth__IBNLCO_00201__cobW__gene__promoter,0.0
280,cnv_depth__IBNLCO_00201__cobW__gene,0.0
279,cnv_depth__IBNLCO_00200__dksA__gene__promoter,0.0
278,cnv_depth__IBNLCO_00200__RNA__CDS,0.0
277,cnv_depth__IBNLCO_00199__clpQ__gene__promoter,0.0
276,cnv_depth__IBNLCO_00199__clpQ__gene,0.0
275,cnv_depth__IBNLCO_00198__hslU__gene__promoter,0.0
274,cnv_depth__IBNLCO_00198__ATP-dependent__CDS,0.0
273,cnv_depth__IBNLCO_00197__Response__CDS,0.0
272,cnv_depth__IBNLCO_00197__Response__CDS__promoter,0.0
271,cnv_depth__IBNLCO_00196__histidine__CDS,0.0
284,cnv_depth__IBNLCO_00203__Tyrosine__CDS,0.0
437,cnv_depth__IBNLCO_00296__IBNLCO_00296__gene,0.0
436,cnv_depth__IBNLCO_00296__Manganese__CDS__promoter,0.0
435,cnv_depth__IBNLCO_00295__IBNLCO_00295__gene,0.0
434,cnv_depth__IBNLCO_00294__IBNLCO_00294__gene,0.0
433,cnv_depth__IBNLCO_00295__IBNLCO_00295__gene__promoter,0.0
432,cnv_depth__IBNLCO_00294__IBNLCO_00294__gene__promoter,0.0
431,cnv_depth__IBNLCO_00293__hypothetical__CDS__promoter,0.0
430,cnv_depth__IBNLCO_00293__IBNLCO_00293__gene,0.0
429,cnv_depth__IBNLCO_00292__hypothetical__CDS__promoter,0.0
428,cnv_depth__IBNLCO_00292__IBNLCO_00292__gene,0.0
427,cnv_depth__IBNLCO_00291__Carbohydrate__CDS__promoter,0.0
426,cnv_depth__IBNLCO_00291__IBNLCO_00291__gene,0.0
354,cnv_depth__IBNLCO_00245__IBNLCO_00245__gene,0.0
424,cnv_depth__IBNLCO_00289__IBNLCO_00289__gene,0.0
423,cnv_depth__IBNLCO_00288__IBNLCO_00288__gene__promoter,0.0
422,cnv_depth__IBNLCO_00288__IBNLCO_00288__gene,0.0
421,cnv_depth__IBNLCO_00287__IBNLCO_00287__gene__promoter,0.0
420,cnv_depth__IBNLCO_00287__IBNLCO_00287__gene,0.0
419,cnv_depth__IBNLCO_00286__IBNLCO_00286__gene,0.0
418,cnv_depth__IBNLCO_00286__IBNLCO_00286__gene__promoter,0.0
417,cnv_depth__IBNLCO_00285__IBNLCO_00285__gene,0.0
416,cnv_depth__IBNLCO_00285__IBNLCO_00285__gene__promoter,0.0
415,cnv_depth__IBNLCO_00284__IBNLCO_00284__gene,0.0
414,cnv_depth__IBNLCO_00283__IBNLCO_00283__gene__promoter,0.0
413,cnv_depth__IBNLCO_00284__IBNLCO_00284__gene__promoter,0.0
412,cnv_depth__IBNLCO_00283__IBNLCO_00283__gene,0.0
425,cnv_depth__IBNLCO_00290__IBNLCO_00290__gene,0.0
467,cnv_depth__IBNLCO_00317__IBNLCO_00317__gene__promoter,0.0
466,cnv_depth__IBNLCO_00318__IBNLCO_00318__gene__promoter,0.0
465,cnv_depth__IBNLCO_00317__IBNLCO_00317__gene,0.0
464,cnv_depth__IBNLCO_00315__tRNA-cytidine(32)__CDS__promoter,0.0
463,cnv_depth__IBNLCO_00315__IBNLCO_00315__gene,0.0
462,cnv_depth__IBNLCO_00314__glmU__gene,0.0
461,cnv_depth__IBNLCO_00313__IBNLCO_00313__gene__promoter,0.0
460,cnv_depth__IBNLCO_00313__IBNLCO_00313__gene,0.0
459,cnv_depth__IBNLCO_00312__IBNLCO_00312__gene,0.0
457,cnv_depth__IBNLCO_00311__IBNLCO_00311__gene,0.0
456,cnv_depth__IBNLCO_00311__copper-binding__CDS__promoter,0.0
455,cnv_depth__IBNLCO_00310__cusA__gene,0.0
454,cnv_depth__IBNLCO_00310__Cation__CDS__promoter,0.0
438,cnv_depth__IBNLCO_00297__IBNLCO_00297__gene__promoter,0.0
452,cnv_depth__IBNLCO_00309__RND__CDS__promoter,0.0
451,cnv_depth__IBNLCO_00308__IBNLCO_00308__gene,0.0
450,cnv_depth__IBNLCO_00308__IBNLCO_00308__gene__promoter,0.0
449,cnv_depth__IBNLCO_00307__IBNLCO_00307__gene,0.0
447,cnv_depth__IBNLCO_00306__IBNLCO_00306__gene,0.0
446,cnv_depth__IBNLCO_00305__TPM__CDS__promoter,0.0
445,cnv_depth__IBNLCO_00304__lemA__gene,0.0
444,cnv_depth__IBNLCO_00304__lemA__gene__promoter,0.0
443,cnv_depth__IBNLCO_00303__Copper-translocating__CDS__promoter,0.0
442,cnv_depth__IBNLCO_00303__IBNLCO_00303__gene,0.0
441,cnv_depth__IBNLCO_00301__Secreted__CDS__promoter,0.0
440,cnv_depth__IBNLCO_00299__IBNLCO_00299__gene,0.0
439,cnv_depth__IBNLCO_00298__IBNLCO_00298__gene,0.0
453,cnv_depth__IBNLCO_00309__IBNLCO_00309__gene,0.0
381,cnv_depth__IBNLCO_00265__flgM__gene__promoter,0.0
380,cnv_depth__IBNLCO_00265__negative__CDS,0.0
379,cnv_depth__IBNLCO_00264__flgN__gene,0.0
378,cnv_depth__IBNLCO_00263__IBNLCO_00263__gene__promoter,0.0
377,cnv_depth__IBNLCO_00263__IBNLCO_00263__gene,0.0
376,cnv_depth__IBNLCO_00262__IBNLCO_00262__gene,0.0
375,cnv_depth__IBNLCO_00262__IBNLCO_00262__gene__promoter,0.0
374,cnv_depth__IBNLCO_00261__IBNLCO_00261__gene,0.0
373,cnv_depth__IBNLCO_00259__Lytic__CDS,0.0
372,cnv_depth__IBNLCO_00257__IBNLCO_00257__gene,0.0
371,cnv_depth__IBNLCO_00256__IBNLCO_00256__gene__promoter,0.0
370,cnv_depth__IBNLCO_00257__IBNLCO_00257__gene__promoter,0.0
369,cnv_depth__IBNLCO_00256__5-oxoprolinase__CDS,0.0
411,cnv_depth__IBNLCO_00282__IBNLCO_00282__gene,0.0
367,cnv_depth__IBNLCO_00254__5-oxoprolinase__CDS,0.0
366,cnv_depth__IBNLCO_00252__IBNLCO_00252__gene__promoter,0.0
365,cnv_depth__IBNLCO_00253__DUF969__CDS,0.0
364,cnv_depth__IBNLCO_00252__gnl|Bakta|IBNLCO_00252__CDS,0.0
363,cnv_depth__IBNLCO_00250__hypothetical__CDS,0.0
362,cnv_depth__IBNLCO_00250__hypothetical__CDS__promoter,0.0
361,cnv_depth__IBNLCO_00249__IBNLCO_00249__gene__promoter,0.0
360,cnv_depth__IBNLCO_00248__IBNLCO_00248__gene,0.0
359,cnv_depth__IBNLCO_00248__ABC-type__CDS__promoter,0.0
358,cnv_depth__IBNLCO_00247__IBNLCO_00247__gene,0.0
357,cnv_depth__IBNLCO_00247__ABC__CDS__promoter,0.0
356,cnv_depth__IBNLCO_00246__Dipeptide__CDS,0.0
355,cnv_depth__IBNLCO_00246__Dipeptide__CDS__promoter,0.0
368,cnv_depth__IBNLCO_00255__IBNLCO_00255__gene,0.0
410,cnv_depth__IBNLCO_00282__IBNLCO_00282__gene__promoter,0.0
409,cnv_depth__IBNLCO_00281__IBNLCO_00281__gene,0.0
408,cnv_depth__IBNLCO_00281__IBNLCO_00281__gene__promoter,0.0
407,cnv_depth__IBNLCO_00280__IBNLCO_00280__gene,0.0
405,cnv_depth__IBNLCO_00279__IBNLCO_00279__gene__promoter,0.0
404,cnv_depth__IBNLCO_00278__flgL__gene,0.0
403,cnv_depth__IBNLCO_00278__flgL__gene__promoter,0.0
402,cnv_depth__IBNLCO_00277__flgK__gene,0.0
401,cnv_depth__IBNLCO_00277__flgK__gene__promoter,0.0
400,cnv_depth__IBNLCO_00276__ycgR__gene,0.0
399,cnv_depth__IBNLCO_00276__ycgR__gene__promoter,0.0
398,cnv_depth__IBNLCO_00275__flgJ__gene,0.0
397,cnv_depth__IBNLCO_00275__flgJ__gene__promoter,0.0
382,cnv_depth__IBNLCO_00266__flagellar__CDS,0.0
395,cnv_depth__IBNLCO_00274__flgI__gene__promoter,0.0
394,cnv_depth__IBNLCO_00273__flgH__gene,0.0
393,cnv_depth__IBNLCO_00273__flgH__gene__promoter,0.0
392,cnv_depth__IBNLCO_00272__flgG__gene,0.0
391,cnv_depth__IBNLCO_00272__flgG__gene__promoter,0.0
390,cnv_depth__IBNLCO_00271__flgF__gene,0.0
389,cnv_depth__IBNLCO_00271__flgF__gene__promoter,0.0
388,cnv_depth__IBNLCO_00270__flgE__gene,0.0
387,cnv_depth__IBNLCO_00270__flgE__gene__promoter,0.0
386,cnv_depth__IBNLCO_00269__flgD__gene,0.0
385,cnv_depth__IBNLCO_00269__flgD__gene__promoter,0.0
384,cnv_depth__IBNLCO_00268__flagellar__CDS,0.0
383,cnv_depth__IBNLCO_00268__flgC__gene__promoter,0.0
396,cnv_depth__IBNLCO_00274__flgI__gene,0.0
86,cnv_depth__IBNLCO_00047__Branched-chain__CDS__promoter,0.0
85,cnv_depth__IBNLCO_00048__IBNLCO_00048__gene,0.0
84,cnv_depth__IBNLCO_00047__IBNLCO_00047__gene,0.0
83,cnv_depth__IBNLCO_00046__Branched-chain__CDS,0.0
82,cnv_depth__IBNLCO_00045__araC__gene,0.0
81,cnv_depth__IBNLCO_00045__AraC__CDS__promoter,0.0
80,cnv_depth__IBNLCO_00044__IBNLCO_00044__gene,0.0
79,cnv_depth__IBNLCO_00044__Putative__CDS__promoter,0.0
78,cnv_depth__IBNLCO_00043__Type__CDS,0.0
77,cnv_depth__IBNLCO_00043__IBNLCO_00043__gene__promoter,0.0
76,cnv_depth__IBNLCO_00042__IBNLCO_00042__gene,0.0
75,cnv_depth__IBNLCO_00041__IBNLCO_00041__gene,0.0
242,cnv_depth__IBNLCO_00181__IBNLCO_00181__gene__promoter,0.0
73,cnv_depth__IBNLCO_00040__Transcriptional__CDS,0.0
72,cnv_depth__IBNLCO_00040__Transcriptional__CDS__promoter,0.0
71,cnv_depth__IBNLCO_00039__IBNLCO_00039__gene,0.0
70,cnv_depth__IBNLCO_00039__histidine__CDS__promoter,0.0
69,cnv_depth__IBNLCO_00038__IBNLCO_00038__gene,0.0
68,cnv_depth__IBNLCO_00038__IBNLCO_00038__gene__promoter,0.0
67,cnv_depth__IBNLCO_00037__cmpD__gene,0.0
66,cnv_depth__IBNLCO_00037__cmpD__gene__promoter,0.0
65,cnv_depth__IBNLCO_00036__IBNLCO_00036__gene,0.0
64,cnv_depth__IBNLCO_00036__IBNLCO_00036__gene__promoter,0.0
63,cnv_depth__IBNLCO_00035__DUF2938__CDS,0.0
62,cnv_depth__IBNLCO_00034__SAM-dependent__CDS,0.0
61,cnv_depth__IBNLCO_00033__IBNLCO_00033__gene__promoter,0.0
74,cnv_depth__IBNLCO_00041__IBNLCO_00041__gene__promoter,0.0
115,cnv_depth__IBNLCO_00063__enoyl-CoA__CDS,0.0
114,cnv_depth__IBNLCO_00063__IBNLCO_00063__gene__promoter,0.0
113,cnv_depth__IBNLCO_00062__Bifunctional__CDS,0.0
112,cnv_depth__IBNLCO_00062__IBNLCO_00062__gene__promoter,0.0
111,cnv_depth__IBNLCO_00061__Acyl-[acyl-carrier-protein]__CDS,0.0
110,cnv_depth__IBNLCO_00060__IBNLCO_00060__gene__promoter,0.0
109,cnv_depth__IBNLCO_00061__mbtN__gene__promoter,0.0
108,cnv_depth__IBNLCO_00060__IBNLCO_00060__gene,0.0
107,cnv_depth__IBNLCO_00059__IBNLCO_00059__gene__promoter,0.0
106,cnv_depth__IBNLCO_00059__IBNLCO_00059__gene,0.0
105,cnv_depth__IBNLCO_00058__IBNLCO_00058__gene,0.0
104,cnv_depth__IBNLCO_00057__DUF1700__CDS,0.0
103,cnv_depth__IBNLCO_00057__IBNLCO_00057__gene__promoter,0.0
87,cnv_depth__IBNLCO_00049__Amino__CDS,0.0
101,cnv_depth__IBNLCO_00056__padR__gene__promoter,0.0
100,cnv_depth__IBNLCO_00055__Glucose-methanol-choline__CDS__promoter,0.0
99,cnv_depth__IBNLCO_00055__Glucose-methanol-choline__CDS,0.0
97,cnv_depth__IBNLCO_00054__IBNLCO_00054__gene,0.0
96,cnv_depth__IBNLCO_00053__Molybdenum__CDS__promoter,0.0
95,cnv_depth__IBNLCO_00053__Molybdenum__CDS,0.0
94,cnv_depth__IBNLCO_00052__IBNLCO_00052__gene__promoter,0.0
93,cnv_depth__IBNLCO_00052__IBNLCO_00052__gene,0.0
92,cnv_depth__IBNLCO_00051__Phenylacetaldehyde__CDS__promoter,0.0
91,cnv_depth__IBNLCO_00051__IBNLCO_00051__gene,0.0
90,cnv_depth__IBNLCO_00050__IBNLCO_00050__gene,0.0
89,cnv_depth__IBNLCO_00049__Amino__CDS__promoter,0.0
88,cnv_depth__IBNLCO_00048__Branched-chain__CDS__promoter,0.0
102,cnv_depth__IBNLCO_00056__Transcription__CDS,0.0
27,cnv_depth__IBNLCO_00015__hypothetical__CDS,0.0
26,cnv_depth__IBNLCO_00014__hypothetical__CDS__promoter,0.0
25,cnv_depth__IBNLCO_00013__IBNLCO_00013__gene,0.0
24,cnv_depth__IBNLCO_00012__Type__CDS,0.0
23,cnv_depth__IBNLCO_00012__Type__CDS__promoter,0.0
22,cnv_depth__IBNLCO_00011__IBNLCO_00011__gene,0.0
21,cnv_depth__IBNLCO_00010__Type__CDS__promoter,0.0
20,cnv_depth__IBNLCO_00011__Type__CDS__promoter,0.0
19,cnv_depth__IBNLCO_00010__gspC__gene,0.0
18,cnv_depth__IBNLCO_00009__IBNLCO_00009__gene,0.0
17,cnv_depth__IBNLCO_00009__Type__CDS__promoter,0.0
16,cnv_depth__IBNLCO_00008__hxcR__gene,0.0
15,cnv_depth__IBNLCO_00008__Type__CDS__promoter,0.0
59,cnv_depth__IBNLCO_00032__flagellar__CDS__promoter,0.0
12,cnv_depth__IBNLCO_00006__IBNLCO_00006__gene__promoter,0.0
7,cnv_depth__IBNLCO_00004__Nucleoid__CDS__promoter,0.0
6,cnv_depth__IBNLCO_00003__tRNA__CDS__promoter,0.0
5,cnv_depth__IBNLCO_00003__tRNA__CDS,0.0
3,cnv_depth__IBNLCO_00002__IBNLCO_00002__gene,0.0
2,cnv_depth__IBNLCO_00001__IBNLCO_00001__gene__promoter,0.0
1,cnv_depth__unknown__unknown__source,0.0
0,cnv_depth__IBNLCO_00001__IBNLCO_00001__gene,0.0
7196,cnv_depth__IBNLCO_05855__IBNLCO_05855__gene,0.0
13,cnv_depth__IBNLCO_00007__pilQ__gene__promoter,0.0
7180,cnv_depth__IBNLCO_05846__histidine__CDS,0.0
7181,cnv_depth__IBNLCO_05847__2-hydroxy-1%2C4-benzoquinone__CDS,0.0
28,cnv_depth__IBNLCO_00016__Type__CDS__promoter,0.0
14,cnv_depth__IBNLCO_00007__Type__CDS,0.0
58,cnv_depth__IBNLCO_00031__fliQ__gene,0.0
57,cnv_depth__IBNLCO_00031__flagellar__CDS__promoter,0.0
56,cnv_depth__IBNLCO_00030__fliP__gene,0.0
55,cnv_depth__IBNLCO_00030__flagellar__CDS__promoter,0.0
54,cnv_depth__IBNLCO_00029__fliO__gene,0.0
53,cnv_depth__IBNLCO_00029__flagellar__CDS__promoter,0.0
52,cnv_depth__IBNLCO_00028__fliN__gene,0.0
51,cnv_depth__IBNLCO_00028__flagellar__CDS__promoter,0.0
50,cnv_depth__IBNLCO_00027__fliM__gene,0.0
49,cnv_depth__IBNLCO_00027__fliM__gene__promoter,0.0
48,cnv_depth__IBNLCO_00026__flagellar__CDS,0.0
47,cnv_depth__IBNLCO_00026__flagellar__CDS__promoter,0.0
46,cnv_depth__IBNLCO_00025__lrgB__gene,0.0
9,cnv_depth__IBNLCO_00005__yciC__gene,0.0
44,cnv_depth__IBNLCO_00024__lrgA__gene,0.0
42,cnv_depth__IBNLCO_00024__lrgA__gene__promoter,0.0
39,cnv_depth__IBNLCO_00022__Multidrug__CDS__promoter,0.0
38,cnv_depth__IBNLCO_00021__hypothetical__CDS,0.0
37,cnv_depth__IBNLCO_00020__IBNLCO_00020__gene__promoter,0.0
36,cnv_depth__IBNLCO_00020__Multidrug__CDS,0.0
35,cnv_depth__IBNLCO_00019__Efflux__CDS__promoter,0.0
